symbol,eps_growth,recommendation_previous_dars_overall,active_status_by_frequency,subindustry,returns_potential_rating,average_days_to_recovery,recommendation_dars_yield_attractiveness,yield_fwd_rating,years_of_consecutive_div_increase_or_nochg,sector_average_forward_payout_ratio_ffo_count,consec_years_div_incr_rating,profit_growth_rating,ratio_payout_forward_for_rating,payout_next_count,annualized_dividend_growth_5yr_cy0,annualized_dividend_growth_5yr_cy1,returns_risk_rating,bds_reco,dgs_reco,avg_analyst_upside_rating,dars_dividend_growth_streak,price_change_precent,ratio_price_ffo,high_price_52_week,payout_next_ex_date,sector_average_forward_payout_ratio_ffo,short_name,previous_dars_overall,share_class,max_recovery_of_close_price_from_ex_date_less_2day,sector_average_ratio_price_earnings_fy1_count,industry,payout_ratio_rating,annualized_dividend_growth_3yr_cy0,years_of_consecutive_dividend_growth,annualized_dividend_growth_3yr_cy1,min_recovery_of_close_price_from_ex_date_less_1day,next_year_estimate_eps,dividend_annual_current,avg_recovery_of_close_price_from_ex_date_less_1day,returns_total_5_year_avg,payout_next_other_pay_date,sector_average_ratio_payout_forward_count,low_price_52_week,returns_total_10_year_avg,payout_next_percent_change,forward_payout_ratio_ffo,ratio_net_debt_ebitda_ttm,sector_average_ratio_price_ffo,payout_next_other_amount,returns_total_since_inception,payout_next_other_declared_date,low_vol_beta_rating,dividend_policy_status,payout_next_other_type,latest_recovery_of_close_price_from_ex_date_less_1day,float_short_percent_this_month_rating,forward_payout_ratio,payout_next_amount,div_growth_3yr_rating,dars_leverage,val_ratio_rating,payout_frequency,mix_of_recovered_bdc_payouts_exdate_less_2day,trailing_payout_ratio,returns_total_1_year,annualized_dividend_growth_10yr_cy1,recommendation_dars_overall,annualized_dividend_growth_10yr_cy0,hys_reco,dars_overall,payout_next_type,next_payout_estimated_status,annualized_dividend_growth_20yr_cy0,payout_next_other_qualified,payout_next_pay_date,annualized_dividend_growth_20yr_cy1,sector,returns_total_3_year_avg,div_safety_rating,pe_ratio,recommendation_dars_overall_change,no_analysts_rating,low_leverage_rating,inception_date,payout_next_declared_date,name,exchange,sector_average_ratio_price_ffo_count,last_price,sector_average_ratio_price_earnings_fy1,sector_average_ratio_payout_forward,previous_close_price,payout_next_other_ex_date,market_cap,latest_recovery_of_close_price_from_ex_date_less_2day,mix_of_recovered_bdc_payouts_exdate_less_1day,dars_yield_attractiveness,security_type,local_distribution_currency,max_recovery_of_close_price_from_ex_date_less_1day,price_as_of,ytd_return,dividend_yield_current,dps_reco,price_change_precent_of_52_week_high,avg_recovery_of_close_price_from_ex_date_less_2day,min_recovery_of_close_price_from_ex_date_less_2day,most_recent_continuity_window_payout_count,trailing_yield,analyst_reco_rating,payout_next_qualified,annualized_dividend_growth_1yr_cy0,annualized_dividend_growth_1yr_cy1,ltm_dividend,uuid
CHRW,0.17752960732851056,Fair,1,logistics-services,3,7.4,Avoid,3,28,31,5,5,0.4339854723363135,1,0.039834691942561395,0.03580420358021419,4,Hold,Hold,3,5,2.3982265215638954,42.09722744872579,114.82,2025-03-07T00:00:00.000+00:00,0.24464361769996798,CH ROBINSON WORLDWIDE,3.7,Commons,233,389,transportation-logistics,4,0.03144897168682759,27,0.005434889340216076,1,5.714477,2.48,21.24922,0.10736341137111882,,199,65.0,0.056643899779489804,0.0,1.0273678810553035,1.62,15.958259713074508,,0.13112191390715489,,4,DividendNoChange,,2,3,0.4339854723363135,0.62,3,4,5,4,1.0,0.4339854723363135,0.4018352205376514,0.03607273064148009,Fair,0.046779485441518,Hold,3.7,Regular,Declared,0.10207503966707288,,2025-04-01T00:00:00.000+00:00,0.07628885026610566,industrials,0.01480999563726404,4,17.78290471726459,No change,5,4,1997-10-15,2025-02-06T00:00:00.000+00:00,"C.H. ROBINSON WORLDWIDE, INC.",NASDAQ,253,101.62,15.712994262467086,0.2048284427261224,99.24,,11780349609,3,1.0,2,stock,USD,232,2025-02-28T16:00:00.000Z,-0.016453735965931027,0.024404644754969493,Sell,-11.496255007838352,22.39075,3,76,0.0242,4,Qualified,0.008130081300812941,0.0,2.46,CHRW**stock
SCL,0.3485147179688398,Fair,1,basic-diversified-chemicals,4,10.1,Avoid,3,58,23,5,4,0.3392070484581498,1,0.0638697380077593,0.04261061337837635,4,Sell,Sell,5,5,0.47177484952008975,11.926702110866373,94.76,2025-03-03T00:00:00.000+00:00,0.18190611449939026,STEPAN,3.6,Commons,17,222,chemicals,4,0.039760667079701495,57,0.015627524178942975,1,4.54,1.54,11.19867,-0.0552371715690152,,128,59.55,0.05463208170123579,0.0,0.29739509797173275,1.33,10.014972054279468,,0.08605091038691404,,4,DividendNoChange,,1,5,0.3392070484581498,0.385,3,4,3,4,1.0,0.3392070484581498,-0.2877263904463613,0.07107998006097227,Fair,0.0775062205663477,Sell,3.6,Regular,Declared,0.07074006391002996,,2025-03-14T00:00:00.000+00:00,0.06939399682761849,materials,-0.14067476277328983,4,13.603524229074889,No change,2,4,1992-03-17,2025-02-19T00:00:00.000+00:00,STEPAN COMPANY,NYSE,161,61.76,12.480283385974914,0.24944291813876512,61.47,,1382750000,2,1.0,2,stock,USD,48,2025-02-28T19:00:00.000Z,-0.045440494590417435,0.02493523316062176,Sell,-34.82482059940904,4.24853,2,142,0.0244,3,Qualified,0.019867549668874274,0.0,1.51,SCL**stock
CWT,0.09361518550474547,Fair,1,other,4,1.5,Avoid,3,59,23,5,5,0.47337278106508873,1,0.07140202794100703,0.05457794330579446,5,Hold,Hold,4,5,1.089857651245556,8.899230895936546,56.25,2025-05-02T00:00:00.000+00:00,0.23413774617515107,CALIFORNIA WATER SERVICE GROUP,4.15,Commons,5,82,utility-networks,4,0.06265856918261115,59,0.048856246288386806,1,2.535,1.2,3.37508,0.008247393002439374,,70,41.64,0.0810073124629016,0.0,0.234963191971922,4.35,9.399828377892177,,0.08402940398068659,,5,DividendActive,,2,5,0.47337278106508873,0.3,4,2,5,4,0.7995,0.47337278106508873,0.02258547740575434,0.05689833938450306,Fair,0.06001166453221951,Hold,4.15,Regular,Estimated,0.03792343890946359,,2025-05-16T00:00:00.000+00:00,0.03747029330000751,utilities,-0.0501101064704913,4,17.928994082840237,No change,3,4,1994-04-13,2025-04-24T00:00:00.000+00:00,CALIFORNIA WATER SERVICE GROUP,NYSE,92,45.45,16.674474154307536,0.5356639526651173,44.96,,2673919922,3,1.0,2,stock,USD,10,2025-02-28T19:00:00.000Z,0.010439254987236524,0.026402640264026403,Buy,-19.199999999999996,3.09232,2,108,0.0251,4,Qualified,0.0714285714285714,0.0,1.1400000000000001,CWT**stock
WTRG,0.061610969725446794,Fair,1,other,3,7.1,Avoid,4,33,23,5,5,0.5850446939097387,1,0.0606396295644096,0.04640417456480761,4,Sell,Hold,3,5,1.0912962470055805,14.484136521875003,41.78,2025-05-13T00:00:00.000+00:00,0.23413774617515107,Essential Utilities,4.2,Commons,236,82,utilities-diversified,4,0.054493346198365655,32,0.03095682665944466,1,2.225471,1.302,16.93047,0.0021865848960371803,,70,33.18,0.06350861764294202,0.0,0.49653359008639425,6.74,9.399828377892177,,0.14590657787373584,,4,DividendNoChange,,2,5,0.5850446939097387,0.3255,3,1,5,4,1.0,0.5850446939097387,0.1268988790580734,0.058327711860966414,Fair,0.06617547138916224,Hold,4.2,Regular,Declared,0.07277095375628684,,2025-06-02T00:00:00.000+00:00,0.06712841675924586,utilities,-0.03734056584198908,4,17.066050287781778,No change,4,3,1990-01-02,2025-02-19T00:00:00.000+00:00,"Essential Utilities, Inc.",NYSE,92,37.98,16.674474154307536,0.5356639526651173,37.57,,10317120117,3,1.0,2,stock,USD,231,2025-02-28T19:00:00.000Z,0.055446601032859366,0.034281200631911535,Hold,-9.095260890378176,24.20154,2,84,0.0252,4,Qualified,0.029086310464748744,0.0,0.9581,WTRG**stock
IBM,0.06669736201902646,Fair,1,it-services,2,4.0,Avoid,3,30,19,5,5,0.584267819271969,1,0.005169019789536433,0.00393832247054271,5,Hold,Sell,2,5,-0.31196935592149116,21.592672425599975,265.72,2025-05-09T00:00:00.000+00:00,0.3850613118258556,INTERNATIONAL BUSINESS MACHINES,4.3,Commons,16,522,technology-services,3,0.004531783959520919,29,0.0025075330656056938,1,11.433113,6.68,4.93291,0.19535912654348087,,104,162.62,0.0915612916434203,0.0,0.5713795428735852,3.77,17.7007556374543,,0.06176345976042086,,5,DividendActive,,2,4,0.584267819271969,1.67,2,3,4,4,1.0,0.584267819271969,0.3866811327220938,0.01962711765361802,Fair,0.02939166114738656,Hold,4.3,Regular,Estimated,0.1133561001437755,,2025-06-10T00:00:00.000+00:00,0.09438262380310847,technology,0.3320743160505959,4,22.079725792966446,No change,5,3,1970-01-02,2025-04-30T00:00:00.000+00:00,INTERNATIONAL BUSINESS MACHINES CORPORATION,NYSE,133,252.44,20.835716555017687,0.24668645621659,253.23,,234811140625,3,1.0,2,stock,USD,14,2025-02-28T19:00:00.000Z,0.1560352891499448,0.02646173348122326,Sell,-4.997741984043369,5.05201,2,143,0.0264,4,Qualified,0.0014992503748125774,0.0,6.67,IBM**stock
YORW,0.0457516339869281,Fair,1,other,4,11.8,Avoid,3,28,23,5,5,0.548,1,0.03789598604399913,0.029791870365575956,4,,,5,5,-0.15576323987540266,20.03125,41.96,2025-06-27T00:00:00.000+00:00,0.23413774617515107,YORK WATER,4.0,Commons,138,82,utility-networks,4,0.036497781547918384,27,0.023033581893299182,1,1.6,0.8768,24.34627,-0.035106366765933594,,70,29.86,0.051559558987624765,0.0,0.548,3.59,9.399828377892177,,0.09779918593516523,,5,DividendActive,,1,5,0.548,0.2192,3,3,4,4,1.0,0.548,-0.08408545149331581,0.03415130575286196,Fair,0.037973725523863466,,4.0,Regular,Estimated,0.036995171532566484,,2025-07-15T00:00:00.000+00:00,0.03345657920331213,utilities,-0.0778070477469689,,20.03125,No change,1,,1999-05-03,2025-05-06T00:00:00.000+00:00,YORK WATER CO,NASDAQ,92,32.05,16.674474154307536,0.5356639526651173,32.1,,464570007,2,1.0,2,stock,USD,137,2025-02-28T16:00:00.000Z,-0.007170538794005199,0.027357254290171606,,-23.617731172545287,22.39172,2,91,0.0266,,Qualified,0.029591357444809674,0.0,0.8515999999999999,YORW**stock
SYY,0.08425672406083659,Quality,1,food-products-wholesalers,2,6.5,Avoid,3,57,29,5,5,0.41159320871205624,1,0.02534857565773274,0.018646376444729995,4,Hold,Sell,3,5,1.0974304068522582,19.680747720823124,82.33,2025-04-04T00:00:00.000+00:00,0.21852079464821791,Sysco,4.6,Commons,172,141,distributors-consumer-staples,5,0.0168950793467062,56,0.008306028263465493,1,4.95635,2.04,34.14558,0.05347519244055721,,73,69.03,0.09662277246375961,0.0,0.5314896127942702,3.16,11.381743196881661,,0.1101037049011222,,4,DividendNoChange,,15,4,0.41159320871205624,0.51,2,3,5,4,1.0,0.41159320871205624,-0.029156292041318088,0.04936351973198416,Quality,0.05362114952313468,Hold,4.6,Regular,Declared,0.06135806388311016,,2025-04-25T00:00:00.000+00:00,0.054937198417394084,consumer-staples,-0.01721449239749362,4,15.241054404955259,No change,5,3,1990-01-02,2025-02-27T00:00:00.000+00:00,Sysco Corporation,NYSE,102,75.54,15.853751796257246,0.39713589774708635,74.72,,36555238281,16,1.0,2,stock,USD,170,2025-02-28T19:00:00.000Z,-0.005352553807035032,0.027005559968228753,Sell,-8.247297461435677,36.15088,2,142,0.0269,4,Qualified,0.004926108374384119,0.0,2.0300000000000002,SYY**stock
NFG,0.17076257814472595,Fair,1,other,3,1.8,Avoid,3,55,23,5,5,0.2593516736932925,1,0.030810398192892885,0.026213513069043737,5,Sell,Sell,2,5,2.2572749524068487,7.592392390073534,75.21,2025-03-27T00:00:00.000+00:00,0.23413774617515107,NATIONAL FUEL GAS,4.5,Commons,9,82,utility-networks,4,0.030947279738531064,55,0.016725500735793153,1,7.942883,2.06,2.54525,0.1968174951700703,,70,48.32,0.05001013461350934,0.0,0.20798308940892923,2.36,9.399828377892177,,0.10767562776495487,,5,DividendActive,,2,4,0.2593516736932925,0.515,3,3,2,4,1.0,0.2593516736932925,0.5982540345300795,0.024953433042721684,Fair,0.027535314709022485,Hold,4.5,Regular,Estimated,0.029576139009787727,,2025-04-15T00:00:00.000+00:00,0.027817512019276514,utilities,0.09793269098431145,4,9.467595078512424,No change,4,4,1990-01-02,2025-03-11T00:00:00.000+00:00,NATIONAL FUEL GAS CO,NYSE,92,75.2,16.674474154307536,0.5356639526651173,73.54,,6659209961,2,1.0,2,stock,USD,8,2025-02-28T19:00:00.000Z,0.2498060869364951,0.027393617021276597,Sell,-0.013296104241444784,3.29438,2,143,0.0271,3,Qualified,0.009803921568627416,0.0,2.04,NFG**stock
KO,0.07949937033886664,Fair,1,beverages,3,10.9,Avoid,3,64,29,5,5,0.6393936041207037,1,0.044617420086995985,0.039594988207552584,5,Hold,Hold,3,5,0.4797516579652733,24.52258860586266,73.53,2025-03-14T00:00:00.000+00:00,0.21852079464821791,COCALA,3.95,Commons,49,141,consumer-products,3,0.050443020638550884,64,0.03499308487181674,1,3.190523,2.04,14.71689,0.09214830110711603,,73,57.93,0.0849405378273631,5.154639175257731,0.7025148259508471,2.36,11.381743196881661,,0.10473833094649909,,5,DividendIncrease,,48,5,0.6393936041207037,0.51,3,3,5,4,1.0,0.6393936041207037,0.2326549019275832,0.038365411633855206,Fair,0.04449321611078427,Hold,3.95,Regular,Declared,0.06677322560795274,,2025-04-01T00:00:00.000+00:00,0.06135806388311016,consumer-staples,0.07928972878486351,4,22.319224779134956,No change,5,4,1990-01-02,2025-02-20T00:00:00.000+00:00,COCA COLA CO,NYSE,102,71.21,15.853751796257246,0.39713589774708635,70.87,,304811875000,49,1.0,2,stock,USD,48,2025-02-28T19:00:00.000Z,0.14375200770960483,0.028647661845246454,Buy,-3.155174758601942,14.37533,2,142,0.0272,4,Qualified,0.05154639175257736,0.0,1.94,KO**stock
CFR,0.017946531712415423,Quality,1,banks,3,9.9,Avoid,3,32,155,5,4,0.41400631294257817,1,0.059223841048812176,0.05265789789617825,4,Hold,Hold,3,5,1.1366152483578065,11.340702865498665,147.64,2025-05-30T00:00:00.000+00:00,0.33813088252378487,CULLEN/FROST BANKERS,4.7,Commons,126,590,banking,5,0.05457999533659219,31,0.02007833371437817,1,9.178604,3.8,10.74412,0.15221274907829097,,416,94.09,0.10480762673648925,0.0,0.3144907749317297,,7.08072703789488,,0.09349704417228111,,4,DividendActive,,1,3,0.41400631294257817,0.95,3,5,4,4,0.8608,0.41400631294257817,0.3143355291968766,0.05860639609907636,Quality,0.06110028257403277,Hold,4.7,Regular,Estimated,0.060896174934751635,,2025-06-13T00:00:00.000+00:00,0.0542909614256728,financials,0.03847731327150794,4,14.929285542768813,No change,4,5,1998-06-29,2025-04-25T00:00:00.000+00:00,"CULLEN/FROST BANKERS, INC.",NYSE,626,137.03,10.611028560718779,0.28578407242187315,135.49,,8764230469,2,1.0,2,stock,USD,54,2025-02-28T19:00:00.000Z,0.02778398510242086,0.02773115376194994,Sell,-7.186399349769701,23.45135,2,125,0.0273,3,Qualified,0.016042780748663166,0.0,3.74,CFR**stock
ORI,0.07386046511627907,Quality,1,p-c-insurance,3,16.6,Avoid,3,45,155,5,5,0.33495033495033494,1,0.0666839012752738,0.05680549653640732,4,Hold,Hold,3,5,1.770613107822396,9.242595341177815,39.27,2025-03-10T00:00:00.000+00:00,0.33813088252378487,OLD REPUBLIC INTERNATIONAL,5.0,Commons,57,590,insurance,5,0.08033070725628866,45,0.0578172329317348,1,3.4632,1.16,19.52426,0.24006225199491182,,416,28.59,0.1768163973030059,9.433962264150944,0.27840588407598715,0.57,7.08072703789488,,0.11646096888591129,,4,DividendActive,,9,5,0.33495033495033494,0.29,3,5,4,4,1.0,0.33495033495033494,0.4426768684213598,0.04457510824838895,Quality,0.04597818500575879,Hold,5.0,Regular,Declared,0.04174014679237881,,2025-03-20T00:00:00.000+00:00,0.034380438527114254,financials,0.2258913199608683,5,11.11977361977362,No change,3,5,1994-01-03,2025-02-28T00:00:00.000+00:00,OLD REPUBLIC INTERNATIONAL CORPORATION,NYSE,626,38.51,10.611028560718779,0.28578407242187315,37.84,,9594599609,14,1.0,2,stock,USD,56,2025-02-28T19:00:00.000Z,0.1260087306650748,0.03012204622176058,Buy,-1.9353195823784142,24.26812,2,143,0.0275,4,Qualified,0.09433962264150941,0.0,1.06,ORI**stock
CBU,0.16996707920792078,Fair,1,banks,2,4.4,Avoid,3,34,155,5,5,0.3892806495570769,1,0.02080302181960847,0.01595338186428763,5,Hold,Sell,3,5,0.2693282636248443,13.626080403883513,73.39,2025-03-14T00:00:00.000+00:00,0.33813088252378487,COMMUNITY FINANCIAL SYSTEM,4.55,Commons,52,590,banking,4,0.018801380823012748,33,0.011112020692632285,1,4.726667,1.84,3.26165,0.038474581336913616,,416,41.5,0.08972011320548434,0.0,0.39614454010342337,,7.08072703789488,,0.12410662073847867,,5,DividendNoChange,,2,4,0.3892806495570769,0.46,2,5,4,4,1.0,0.3892806495570769,0.4510877515146279,0.038591413552977016,Fair,0.04194740945775366,Hold,4.55,Regular,Declared,0.04659656534102119,,2025-04-10T00:00:00.000+00:00,0.043845350252700754,financials,-0.005370792029107285,4,13.389984951340976,No change,4,5,1990-01-02,2025-01-15T00:00:00.000+00:00,"COMMUNITY FINANCIAL SYSTEM, INC.",NYSE,626,63.29,10.611028560718779,0.28578407242187315,63.12,,3317600098,52,1.0,2,stock,USD,29,2025-02-28T19:00:00.000Z,0.026102464332036224,0.029072523305419498,Sell,-13.76209292819185,15.54436,2,82,0.0288,4,Qualified,0.01098901098901095,0.0,1.82,CBU**stock
SJW,0.07399507339707169,Neutral,1,other,3,3.3,Avoid,3,57,23,0,1,0.3305785123966942,1,0.059223841048812176,0.04563955259127317,5,Sell,Sell,4,5,1.7830609212481308,11.322314049586776,70.43,2025-02-03T00:00:00.000+00:00,0.23413774617515107,SJW Group,3.35,Commons,31,82,utility-networks,3,0.05566719197800074,57,0.03574416865128627,1,,1.6,2.28902,-0.019614079477281665,,70,51.17,0.08463050388788984,0.0,0.3305785123966942,8.03,9.399828377892177,,0.10940478495215111,,5,DividendActive,,2,4,,0.4,3,0,4,4,1.0,,-0.13057556940153048,0.07449039589758999,Neutral,0.07871289892416522,Sell,3.2,Regular,Estimated,0.058833053874571384,,2025-02-28T00:00:00.000+00:00,0.05630250577855023,utilities,-0.05649083769589158,2,18.89195212322782,No change,3,3,1992-03-17,2025-01-24T00:00:00.000+00:00,SJW Group,NYSE,92,54.8,16.674474154307536,0.5356639526651173,53.84,,1781469971,3,0.7781,2,stock,USD,7,2024-11-15T16:00:00.000Z,-0.1376267545310973,0.029197080291970802,Sell,-22.192247621752102,8.85813,2,82,0.0288,3,Qualified,0.05263157894736836,0.0,1.58,SJW**stock
SJM,0.06637696753883719,Fair,1,packaged-food,2,3.5,Avoid,4,28,29,5,5,0.39108708902925576,1,0.039457530185000644,0.027066087089351765,5,Sell,Sell,3,5,1.2735935495693609,11.516669512710417,127.59,2025-05-16T00:00:00.000+00:00,0.21852079464821791,THE J M SMUCKER,4.35,Commons,10,141,consumer-products,4,0.02428126990477031,27,0.012659571768745437,1,11.046133,4.32,3.09968,0.047044779137195514,,73,98.77,0.025097582871164148,0.0,0.45012225002179496,3.01,11.381743196881661,,0.10648501402382116,,5,DividendActive,,4,3,0.39108708902925576,1.08,2,3,1,4,0.8892,0.39108708902925576,-0.0623702621422868,0.04283726192344739,Fair,0.051279620587918684,Sell,4.35,Regular,Estimated,0.07277561737966742,,2025-06-03T00:00:00.000+00:00,0.07030619313590303,consumer-staples,-0.011446916165698262,4,10.006216655186028,No change,4,3,2000-08-29,2025-04-18T00:00:00.000+00:00,THE J. M. SMUCKER COMPANY,NYSE,102,110.53,15.853751796257246,0.39713589774708635,109.14,,11614240234,5,0.9778,2,stock,USD,9,2025-02-28T19:00:00.000Z,0.014347743708635452,0.03908441147199855,Sell,-13.37095383650756,3.85572,2,90,0.0291,3,Qualified,0.009345794392523477,0.0,3.22,SJM**stock
PB,0.12025046571868639,Quality,1,banks,3,3.7,Avoid,3,28,155,5,5,0.35465611503576827,1,0.04406917929991794,0.03116219354504124,4,Hold,Hold,3,5,0.06518055012385787,10.87625254974598,86.75,2025-03-14T00:00:00.000+00:00,0.33813088252378487,PROSPERITY BANCSHARES,4.65,Commons,52,590,banking,5,0.032131841953112916,27,0.016323350324384256,1,6.541548,2.32,15.00752,0.06856625056796761,,416,57.16,0.06862508072909712,0.0,0.32872467320753873,,7.08072703789488,,0.13167364396806724,,4,DividendNoChange,,51,5,0.35465611503576827,0.58,3,5,5,4,1.0,0.35465611503576827,0.2835347780805664,0.06464943994725014,Quality,0.07578143503683421,Hold,4.65,Regular,Declared,0.09957956156608305,,2025-04-01T00:00:00.000+00:00,0.09019252920795573,financials,0.061113261121610085,5,11.734225599200679,No change,4,4,1998-11-12,2025-01-22T00:00:00.000+00:00,"PROSPERITY BANCSHARES, INC.",NYSE,626,76.76,10.611028560718779,0.28578407242187315,76.71,,7307750000,52,1.0,2,stock,USD,51,2025-02-28T19:00:00.000Z,0.018712674187126854,0.030224075039082855,Buy,-11.51585014409221,16.71429,2,114,0.0294,4,Qualified,0.0265486725663715,0.0,2.2600000000000002,PB**stock
NEE,0.08696252952626328,Fair,1,other,4,9.0,Avoid,3,31,23,5,5,0.5670534441615016,1,0.10109901458146964,0.08030860883184343,5,Sell,Hold,4,5,1.9764569103327996,14.345787375144807,86.1,2025-06-03T00:00:00.000+00:00,0.23413774617515107,NEXTERA ENERGY,3.75,Commons,43,82,integrated-utilities,4,0.10053449959820382,31,0.0661200221915168,1,3.996096,2.266,11.35554,0.04601812717112419,,70,53.95,0.13359760009618493,0.0,0.46326855054978106,9.21,9.399828377892177,,0.12285008968635114,,5,DividendActive,,1,5,0.5670534441615016,0.5665,4,0,5,4,1.0,0.5670534441615016,0.3067625703352552,0.10045950345613353,Fair,0.1139787798042986,Hold,3.75,Regular,Estimated,0.09711354681587014,,2025-06-17T00:00:00.000+00:00,0.09411111970144947,utilities,-0.006108509252667815,4,17.559638206889925,No change,5,3,1990-01-02,2025-05-23T00:00:00.000+00:00,"NEXTERA ENERGY, INC.",NYSE,92,70.17,16.674474154307536,0.5356639526651173,68.81,,142716484375,2,1.0,2,stock,USD,59,2025-02-28T19:00:00.000Z,-0.013300320825777479,0.03229300270770985,Buy,-18.501742160278734,9.92447,2,143,0.0294,4,Qualified,0.10000000000000009,0.0,2.06,NEE**stock
JNJ,0.04686940462440686,Quality,1,large-pharma,3,11.8,Avoid,3,64,6,5,5,0.44755313407654224,1,0.04500825435313316,0.034316685419712556,5,Hold,Hold,2,5,0.7878824894643746,17.573231582248205,168.85,2025-05-20T00:00:00.000+00:00,0.6412713393476958,Johnson Johnson,5.0,Commons,41,368,biotech-pharma,4,0.036829205239473195,63,0.0181097726624857,1,11.082483,4.96,17.5308,0.07143173675359193,,60,140.68,0.07821354993260154,0.0,0.5281979678096661,0.0,12.590618876399258,,0.11795539603622851,,5,DividendActive,,2,5,0.44755313407654224,1.24,3,5,4,4,1.0,0.44755313407654224,0.05067847118692992,0.04644669880714769,Quality,0.05333366840693565,Hold,5.0,Regular,Estimated,0.07028287009060952,,2025-06-04T00:00:00.000+00:00,0.06323908776607956,health-care,0.03199960767540189,5,14.890164956715926,No change,5,5,1990-01-02,2025-04-16T00:00:00.000+00:00,Johnson & Johnson,NYSE,74,165.02,14.65328960214518,0.22494455117109588,163.73,,394199062500,3,1.0,2,stock,USD,51,2025-02-28T19:00:00.000Z,0.1501883914887856,0.0300569627923888,Buy,-2.268285460467867,8.51867,2,143,0.0298,4,Qualified,0.010183299389002087,0.0,4.91,JNJ**stock
ABBV,0.1328648590973122,Fair,1,large-pharma,2,12.6,Avoid,3,54,6,5,5,0.4716477171172029,1,0.06805192756514788,0.04756287562285899,5,Sell,Sell,1,5,1.9559067408057704,14.237230412057386,209.6,2025-04-15T00:00:00.000+00:00,0.6412713393476958,ABBVIE,4.5,Commons,13,368,biotech-pharma,3,0.05165892484076995,53,0.034810223898952275,1,13.908686,6.56,9.73595,0.24653469448773513,,60,153.58,0.18239016030412558,0.0,0.4468077859785507,2.33,12.590618876399258,,0.2076025529072334,,5,DividendNoChange,,8,5,0.4716477171172029,1.64,3,3,4,4,1.0,0.4716477171172029,0.21149496995518668,0.11146783540806804,Fair,0.12500705770728127,Hold,4.5,Regular,Declared,,,2025-05-15T00:00:00.000+00:00,,health-care,0.16601627944146546,4,15.028738156861115,No change,5,4,2012-12-10,2025-02-13T00:00:00.000+00:00,ABBVIE INC.,NYSE,74,209.03,14.65328960214518,0.22494455117109588,205.02,,361933062500,9,1.0,2,stock,USD,42,2025-02-28T19:00:00.000Z,0.18756689528470583,0.03138305506386643,Sell,-0.2719465648854946,8.05102,2,48,0.0301,4,Qualified,0.05806451612903207,0.0,6.29,ABBV**stock
MDT,0.07891757816986271,Quality,1,medical-devices,2,14.9,Avoid,3,48,6,5,5,0.4448570316882785,1,0.041944620746956485,0.02539740875676144,4,Hold,Sell,2,5,1.410623760193962,15.882529635628549,93.08,2025-03-21T00:00:00.000+00:00,0.6412713393476958,Medtronic,4.8,Commons,61,368,medical-equipment-devices,4,0.01597321090549375,48,0.006024241696358068,2,6.294157,2.8,12.17514,0.010408449796732944,,60,75.96,0.04263280262388891,0.0,0.483276276676374,1.5,12.590618876399258,,0.0453528533058436,,4,DividendActive,,8,5,0.4448570316882785,0.7,2,4,4,4,1.0,0.4448570316882785,0.1382520046333735,0.05303827295288044,Quality,0.06838804179479752,Hold,4.8,Regular,Estimated,0.10611832600678173,,2025-04-11T00:00:00.000+00:00,0.09868876107457214,health-care,-0.007173851739938786,4,14.619908591412639,No change,5,4,2015-01-27,2025-03-07T00:00:00.000+00:00,Medtronic plc,NYSE,74,92.02,14.65328960214518,0.22494455117109588,90.74,,116377992188,9,1.0,2,stock,USD,59,2025-02-28T19:00:00.000Z,0.15197796695042576,0.030428167789610956,Sell,-1.1388053287494704,13.11189,3,142,0.0303,4,Qualified,0.0035842293906811484,0.0,2.79,MDT**stock
CLX,0.012778849077687945,Fair,1,household-products,2,3.6,Avoid,3,48,29,5,4,0.6699519021211254,1,0.021388727201533397,0.012328415190042463,5,Hold,Sell,2,5,1.3019821220365273,24.20324951224636,171.37,2025-04-23T00:00:00.000+00:00,0.21852079464821791,THE CLOROX,3.95,Commons,272,141,consumer-products,3,0.012606369101222592,47,0.006925428420429425,1,7.284105,4.88,17.39537,0.025254320539301434,,73,127.6,0.06596702534896526,0.0,0.7552391944482526,3.15,11.381743196881661,,0.10918674929727357,,5,DividendNoChange,,2,4,0.6699519021211254,1.22,2,3,5,4,1.0,0.6699519021211254,0.06171290506189053,0.04408547968079657,Fair,0.04812238946895775,Hold,3.95,Regular,Declared,0.07588801318440197,,2025-05-09T00:00:00.000+00:00,0.07356140674276568,consumer-staples,0.05961940910496577,4,21.470036469820247,No change,5,4,1990-01-02,2025-02-25T00:00:00.000+00:00,THE CLOROX COMPANY,NYSE,102,156.39,15.853751796257246,0.39713589774708635,154.38,,19018050781,23,1.0,2,stock,USD,271,2025-02-28T19:00:00.000Z,-0.02962242323787634,0.031204041179103522,Sell,-8.74131995098326,23.01686,2,143,0.0311,3,Qualified,0.00411522633744843,0.0,4.859999999999999,CLX**stock
